Experiment ID,Participant Private ID,Task Name,Trial Number,unpresented_lure,word
delay_PM,7649898,Encoding task,1,river,water
delay_PM,7649898,Encoding task,2,river,stream
delay_PM,7649898,Encoding task,3,river,lake
delay_PM,7649898,Encoding task,4,river,Thames
delay_PM,7649898,Encoding task,5,river,boat
delay_PM,7649898,Encoding task,6,river,tide
delay_PM,7649898,Encoding task,7,river,swim
delay_PM,7649898,Encoding task,8,river,flow
delay_PM,7649898,Encoding task,9,rubbish,garbage
delay_PM,7649898,Encoding task,10,rubbish,waste
delay_PM,7649898,Encoding task,11,rubbish,can
delay_PM,7649898,Encoding task,12,rubbish,refuse
delay_PM,7649898,Encoding task,13,rubbish,sewage
delay_PM,7649898,Encoding task,14,rubbish,bag
delay_PM,7649898,Encoding task,15,rubbish,junk
delay_PM,7649898,Encoding task,16,rubbish,trash
delay_PM,7649898,Encoding task,17,soft,hard
delay_PM,7649898,Encoding task,18,soft,light
delay_PM,7649898,Encoding task,19,soft,pillow
delay_PM,7649898,Encoding task,20,soft,plush
delay_PM,7649898,Encoding task,21,soft,loud
delay_PM,7649898,Encoding task,22,soft,cotton
delay_PM,7649898,Encoding task,23,soft,fur
delay_PM,7649898,Encoding task,24,soft,touch
delay_PM,7649898,Encoding task,25,window,door
delay_PM,7649898,Encoding task,26,window,glass
delay_PM,7649898,Encoding task,27,window,pane
delay_PM,7649898,Encoding task,28,window,shade
delay_PM,7649898,Encoding task,29,window,ledge
delay_PM,7649898,Encoding task,30,window,sill
delay_PM,7649898,Encoding task,31,window,house
delay_PM,7649898,Encoding task,32,window,open
delay_PM,7649898,Encoding task,33,mug,mug
delay_PM,7649898,Encoding task,34,mug,saucer
delay_PM,7649898,Encoding task,35,mug,tea
delay_PM,7649898,Encoding task,36,mug,measuring
delay_PM,7649898,Encoding task,37,mug,coaster
delay_PM,7649898,Encoding task,38,mug,lid
delay_PM,7649898,Encoding task,39,mug,handle
delay_PM,7649898,Encoding task,40,mug,coffee
delay_PM,7649898,Encoding task,41,needle,thread
delay_PM,7649898,Encoding task,42,needle,pin
delay_PM,7649898,Encoding task,43,needle,eye
delay_PM,7649898,Encoding task,44,needle,sewing
delay_PM,7649898,Encoding task,45,needle,sharp
delay_PM,7649898,Encoding task,46,needle,point
delay_PM,7649898,Encoding task,47,needle,prick
delay_PM,7649898,Encoding task,48,needle,thimble
delay_PM,7649898,Encoding task,49,sweet,sour
delay_PM,7649898,Encoding task,50,sweet,candy
delay_PM,7649898,Encoding task,51,sweet,sugar
delay_PM,7649898,Encoding task,52,sweet,bitter
delay_PM,7649898,Encoding task,53,sweet,good
delay_PM,7649898,Encoding task,54,sweet,taste
delay_PM,7649898,Encoding task,55,sweet,tooth
delay_PM,7649898,Encoding task,56,sweet,nice
delay_PM,7649898,Encoding task,57,mountain,hill
delay_PM,7649898,Encoding task,58,mountain,valley
delay_PM,7649898,Encoding task,59,mountain,climb
delay_PM,7649898,Encoding task,60,mountain,summit
delay_PM,7649898,Encoding task,61,mountain,top
delay_PM,7649898,Encoding task,62,mountain,molehill
delay_PM,7649898,Encoding task,63,mountain,peak
delay_PM,7649898,Encoding task,64,mountain,plain
delay_PM,7649898,Encoding task,65,spider,web
delay_PM,7649898,Encoding task,66,spider,insect
delay_PM,7649898,Encoding task,67,spider,bug
delay_PM,7649898,Encoding task,68,spider,fright
delay_PM,7649898,Encoding task,69,spider,fly
delay_PM,7649898,Encoding task,70,spider,arachnid
delay_PM,7649898,Encoding task,71,spider,crawl
delay_PM,7649898,Encoding task,72,spider,tarantula
delay_PM,7649898,Encoding task,73,rough,smooth
delay_PM,7649898,Encoding task,74,rough,bumpy
delay_PM,7649898,Encoding task,75,rough,road
delay_PM,7649898,Encoding task,76,rough,tough
delay_PM,7649898,Encoding task,77,rough,sandpaper
delay_PM,7649898,Encoding task,78,rough,jagged
delay_PM,7649898,Encoding task,79,rough,ready
delay_PM,7649898,Encoding task,80,rough,coarse
delay_PM,7649898,Encoding task,81,smell,nose
delay_PM,7649898,Encoding task,82,smell,breathe
delay_PM,7649898,Encoding task,83,smell,sniff
delay_PM,7649898,Encoding task,84,smell,aroma
delay_PM,7649898,Encoding task,85,smell,hear
delay_PM,7649898,Encoding task,86,smell,see
delay_PM,7649898,Encoding task,87,smell,nostril
delay_PM,7649898,Encoding task,88,smell,whiff
delay_PM,7649898,Encoding task,89,city,town
delay_PM,7649898,Encoding task,90,city,crowded
delay_PM,7649898,Encoding task,91,city,state
delay_PM,7649898,Encoding task,92,city,capital
delay_PM,7649898,Encoding task,93,city,streets
delay_PM,7649898,Encoding task,94,city,subway
delay_PM,7649898,Encoding task,95,city,country
delay_PM,7649898,Encoding task,96,city,New York
delay_PM,7649898,Encoding task,97,chair,table
delay_PM,7649898,Encoding task,98,chair,sit
delay_PM,7649898,Encoding task,99,chair,legs
delay_PM,7649898,Encoding task,100,chair,seat
delay_PM,7649898,Encoding task,101,chair,couch
delay_PM,7649898,Encoding task,102,chair,desk
delay_PM,7649898,Encoding task,103,chair,recliner
delay_PM,7649898,Encoding task,104,chair,sofa
delay_PM,7649898,Encoding task,105,slow,fast
delay_PM,7649898,Encoding task,106,slow,lethargic
delay_PM,7649898,Encoding task,107,slow,stop
delay_PM,7649898,Encoding task,108,slow,listless
delay_PM,7649898,Encoding task,109,slow,snail
delay_PM,7649898,Encoding task,110,slow,cautious
delay_PM,7649898,Encoding task,111,slow,delay
delay_PM,7649898,Encoding task,112,slow,traffic
delay_PM,7649898,Encoding task,113,sleep,bed
delay_PM,7649898,Encoding task,114,sleep,rest
delay_PM,7649898,Encoding task,115,sleep,awake
delay_PM,7649898,Encoding task,116,sleep,tired
delay_PM,7649898,Encoding task,117,sleep,dream
delay_PM,7649898,Encoding task,118,sleep,wake
delay_PM,7649898,Encoding task,119,sleep,snooze
delay_PM,7649898,Encoding task,120,sleep,blanket
delay_PM,7649898,Encoding task,121,doctor,nurse
delay_PM,7649898,Encoding task,122,doctor,sick
delay_PM,7649898,Encoding task,123,doctor,lawyer
delay_PM,7649898,Encoding task,124,doctor,medicine
delay_PM,7649898,Encoding task,125,doctor,health
delay_PM,7649898,Encoding task,126,doctor,hospital
delay_PM,7649898,Encoding task,127,doctor,dentist
delay_PM,7649898,Encoding task,128,doctor,physician
delay_PM,7649898,Encoding task,129,smoke,cigarette
delay_PM,7649898,Encoding task,130,smoke,puff
delay_PM,7649898,Encoding task,131,smoke,blaze
delay_PM,7649898,Encoding task,132,smoke,billows
delay_PM,7649898,Encoding task,133,smoke,pollution
delay_PM,7649898,Encoding task,134,smoke,ashes
delay_PM,7649898,Encoding task,135,smoke,cigar
delay_PM,7649898,Encoding task,136,smoke,chimney
delay_PM,7649898,Encoding task,137,cold,hot
delay_PM,7649898,Encoding task,138,cold,snow
delay_PM,7649898,Encoding task,139,cold,warm
delay_PM,7649898,Encoding task,140,cold,winter
delay_PM,7649898,Encoding task,141,cold,ice
delay_PM,7649898,Encoding task,142,cold,wet
delay_PM,7649898,Encoding task,143,cold,frigid
delay_PM,7649898,Encoding task,144,cold,chilly
delay_PM,7649898,Encoding task,145,foot,shoe
delay_PM,7649898,Encoding task,146,foot,hand
delay_PM,7649898,Encoding task,147,foot,toe
delay_PM,7649898,Encoding task,148,foot,kick
delay_PM,7649898,Encoding task,149,foot,sandals
delay_PM,7649898,Encoding task,150,foot,soccer
delay_PM,7649898,Encoding task,151,foot,yard
delay_PM,7649898,Encoding task,152,foot,walk
delay_PM,7649898,Encoding task,153,angry,mad
delay_PM,7649898,Encoding task,154,angry,fear
delay_PM,7649898,Encoding task,155,angry,hate
delay_PM,7649898,Encoding task,156,angry,rage
delay_PM,7649898,Encoding task,157,angry,temper
delay_PM,7649898,Encoding task,158,angry,fury
delay_PM,7649898,Encoding task,159,angry,ire
delay_PM,7649898,Encoding task,160,angry,wrath
delay_PM,7649902,Encoding task,1,sweet,sour
delay_PM,7649902,Encoding task,2,sweet,candy
delay_PM,7649902,Encoding task,3,sweet,sugar
delay_PM,7649902,Encoding task,4,sweet,bitter
delay_PM,7649902,Encoding task,5,sweet,good
delay_PM,7649902,Encoding task,6,sweet,taste
delay_PM,7649902,Encoding task,7,sweet,tooth
delay_PM,7649902,Encoding task,8,sweet,nice
delay_PM,7649902,Encoding task,9,city,town
delay_PM,7649902,Encoding task,10,city,crowded
delay_PM,7649902,Encoding task,11,city,state
delay_PM,7649902,Encoding task,12,city,capital
delay_PM,7649902,Encoding task,13,city,streets
delay_PM,7649902,Encoding task,14,city,subway
delay_PM,7649902,Encoding task,15,city,country
delay_PM,7649902,Encoding task,16,city,New York
delay_PM,7649902,Encoding task,17,smoke,cigarette
delay_PM,7649902,Encoding task,18,smoke,puff
delay_PM,7649902,Encoding task,19,smoke,blaze
delay_PM,7649902,Encoding task,20,smoke,billows
delay_PM,7649902,Encoding task,21,smoke,pollution
delay_PM,7649902,Encoding task,22,smoke,ashes
delay_PM,7649902,Encoding task,23,smoke,cigar
delay_PM,7649902,Encoding task,24,smoke,chimney
delay_PM,7649902,Encoding task,25,spider,web
delay_PM,7649902,Encoding task,26,spider,insect
delay_PM,7649902,Encoding task,27,spider,bug
delay_PM,7649902,Encoding task,28,spider,fright
delay_PM,7649902,Encoding task,29,spider,fly
delay_PM,7649902,Encoding task,30,spider,arachnid
delay_PM,7649902,Encoding task,31,spider,crawl
delay_PM,7649902,Encoding task,32,spider,tarantula
delay_PM,7649902,Encoding task,33,soft,hard
delay_PM,7649902,Encoding task,34,soft,light
delay_PM,7649902,Encoding task,35,soft,pillow
delay_PM,7649902,Encoding task,36,soft,plush
delay_PM,7649902,Encoding task,37,soft,loud
delay_PM,7649902,Encoding task,38,soft,cotton
delay_PM,7649902,Encoding task,39,soft,fur
delay_PM,7649902,Encoding task,40,soft,touch
delay_PM,7649902,Encoding task,41,doctor,nurse
delay_PM,7649902,Encoding task,42,doctor,sick
delay_PM,7649902,Encoding task,43,doctor,lawyer
delay_PM,7649902,Encoding task,44,doctor,medicine
delay_PM,7649902,Encoding task,45,doctor,health
delay_PM,7649902,Encoding task,46,doctor,hospital
delay_PM,7649902,Encoding task,47,doctor,dentist
delay_PM,7649902,Encoding task,48,doctor,physician
delay_PM,7649902,Encoding task,49,foot,shoe
delay_PM,7649902,Encoding task,50,foot,hand
delay_PM,7649902,Encoding task,51,foot,toe
delay_PM,7649902,Encoding task,52,foot,kick
delay_PM,7649902,Encoding task,53,foot,sandals
delay_PM,7649902,Encoding task,54,foot,soccer
delay_PM,7649902,Encoding task,55,foot,yard
delay_PM,7649902,Encoding task,56,foot,walk
delay_PM,7649902,Encoding task,57,smell,nose
delay_PM,7649902,Encoding task,58,smell,breathe
delay_PM,7649902,Encoding task,59,smell,sniff
delay_PM,7649902,Encoding task,60,smell,aroma
delay_PM,7649902,Encoding task,61,smell,hear
delay_PM,7649902,Encoding task,62,smell,see
delay_PM,7649902,Encoding task,63,smell,nostril
delay_PM,7649902,Encoding task,64,smell,whiff
delay_PM,7649902,Encoding task,65,mug,mug
delay_PM,7649902,Encoding task,66,mug,saucer
delay_PM,7649902,Encoding task,67,mug,tea
delay_PM,7649902,Encoding task,68,mug,measuring
delay_PM,7649902,Encoding task,69,mug,coaster
delay_PM,7649902,Encoding task,70,mug,lid
delay_PM,7649902,Encoding task,71,mug,handle
delay_PM,7649902,Encoding task,72,mug,coffee
delay_PM,7649902,Encoding task,73,river,water
delay_PM,7649902,Encoding task,74,river,stream
delay_PM,7649902,Encoding task,75,river,lake
delay_PM,7649902,Encoding task,76,river,Thames
delay_PM,7649902,Encoding task,77,river,boat
delay_PM,7649902,Encoding task,78,river,tide
delay_PM,7649902,Encoding task,79,river,swim
delay_PM,7649902,Encoding task,80,river,flow
delay_PM,7649902,Encoding task,81,rough,smooth
delay_PM,7649902,Encoding task,82,rough,bumpy
delay_PM,7649902,Encoding task,83,rough,road
delay_PM,7649902,Encoding task,84,rough,tough
delay_PM,7649902,Encoding task,85,rough,sandpaper
delay_PM,7649902,Encoding task,86,rough,jagged
delay_PM,7649902,Encoding task,87,rough,ready
delay_PM,7649902,Encoding task,88,rough,coarse
delay_PM,7649902,Encoding task,89,rubbish,garbage
delay_PM,7649902,Encoding task,90,rubbish,waste
delay_PM,7649902,Encoding task,91,rubbish,can
delay_PM,7649902,Encoding task,92,rubbish,refuse
delay_PM,7649902,Encoding task,93,rubbish,sewage
delay_PM,7649902,Encoding task,94,rubbish,bag
delay_PM,7649902,Encoding task,95,rubbish,junk
delay_PM,7649902,Encoding task,96,rubbish,trash
delay_PM,7649902,Encoding task,97,mountain,hill
delay_PM,7649902,Encoding task,98,mountain,valley
delay_PM,7649902,Encoding task,99,mountain,climb
delay_PM,7649902,Encoding task,100,mountain,summit
delay_PM,7649902,Encoding task,101,mountain,top
delay_PM,7649902,Encoding task,102,mountain,molehill
delay_PM,7649902,Encoding task,103,mountain,peak
delay_PM,7649902,Encoding task,104,mountain,plain
delay_PM,7649902,Encoding task,105,slow,fast
delay_PM,7649902,Encoding task,106,slow,lethargic
delay_PM,7649902,Encoding task,107,slow,stop
delay_PM,7649902,Encoding task,108,slow,listless
delay_PM,7649902,Encoding task,109,slow,snail
delay_PM,7649902,Encoding task,110,slow,cautious
delay_PM,7649902,Encoding task,111,slow,delay
delay_PM,7649902,Encoding task,112,slow,traffic
delay_PM,7649902,Encoding task,113,cold,hot
delay_PM,7649902,Encoding task,114,cold,snow
delay_PM,7649902,Encoding task,115,cold,warm
delay_PM,7649902,Encoding task,116,cold,winter
delay_PM,7649902,Encoding task,117,cold,ice
delay_PM,7649902,Encoding task,118,cold,wet
delay_PM,7649902,Encoding task,119,cold,frigid
delay_PM,7649902,Encoding task,120,cold,chilly
delay_PM,7649902,Encoding task,121,chair,table
delay_PM,7649902,Encoding task,122,chair,sit
delay_PM,7649902,Encoding task,123,chair,legs
delay_PM,7649902,Encoding task,124,chair,seat
delay_PM,7649902,Encoding task,125,chair,couch
delay_PM,7649902,Encoding task,126,chair,desk
delay_PM,7649902,Encoding task,127,chair,recliner
delay_PM,7649902,Encoding task,128,chair,sofa
delay_PM,7649902,Encoding task,129,sleep,bed
delay_PM,7649902,Encoding task,130,sleep,rest
delay_PM,7649902,Encoding task,131,sleep,awake
delay_PM,7649902,Encoding task,132,sleep,tired
delay_PM,7649902,Encoding task,133,sleep,dream
delay_PM,7649902,Encoding task,134,sleep,wake
delay_PM,7649902,Encoding task,135,sleep,snooze
delay_PM,7649902,Encoding task,136,sleep,blanket
delay_PM,7649902,Encoding task,137,angry,mad
delay_PM,7649902,Encoding task,138,angry,fear
delay_PM,7649902,Encoding task,139,angry,hate
delay_PM,7649902,Encoding task,140,angry,rage
delay_PM,7649902,Encoding task,141,angry,temper
delay_PM,7649902,Encoding task,142,angry,fury
delay_PM,7649902,Encoding task,143,angry,ire
delay_PM,7649902,Encoding task,144,angry,wrath
delay_PM,7649902,Encoding task,145,needle,thread
delay_PM,7649902,Encoding task,146,needle,pin
delay_PM,7649902,Encoding task,147,needle,eye
delay_PM,7649902,Encoding task,148,needle,sewing
delay_PM,7649902,Encoding task,149,needle,sharp
delay_PM,7649902,Encoding task,150,needle,point
delay_PM,7649902,Encoding task,151,needle,prick
delay_PM,7649902,Encoding task,152,needle,thimble
delay_PM,7649902,Encoding task,153,window,door
delay_PM,7649902,Encoding task,154,window,glass
delay_PM,7649902,Encoding task,155,window,pane
delay_PM,7649902,Encoding task,156,window,shade
delay_PM,7649902,Encoding task,157,window,ledge
delay_PM,7649902,Encoding task,158,window,sill
delay_PM,7649902,Encoding task,159,window,house
delay_PM,7649902,Encoding task,160,window,open
delay_PM,7650194,Encoding task,1,city,town
delay_PM,7650194,Encoding task,2,city,crowded
delay_PM,7650194,Encoding task,3,city,state
delay_PM,7650194,Encoding task,4,city,capital
delay_PM,7650194,Encoding task,5,city,streets
delay_PM,7650194,Encoding task,6,city,subway
delay_PM,7650194,Encoding task,7,city,country
delay_PM,7650194,Encoding task,8,city,New York
delay_PM,7650194,Encoding task,9,smell,nose
delay_PM,7650194,Encoding task,10,smell,breathe
delay_PM,7650194,Encoding task,11,smell,sniff
delay_PM,7650194,Encoding task,12,smell,aroma
delay_PM,7650194,Encoding task,13,smell,hear
delay_PM,7650194,Encoding task,14,smell,see
delay_PM,7650194,Encoding task,15,smell,nostril
delay_PM,7650194,Encoding task,16,smell,whiff
delay_PM,7650194,Encoding task,17,sleep,bed
delay_PM,7650194,Encoding task,18,sleep,rest
delay_PM,7650194,Encoding task,19,sleep,awake
delay_PM,7650194,Encoding task,20,sleep,tired
delay_PM,7650194,Encoding task,21,sleep,dream
delay_PM,7650194,Encoding task,22,sleep,wake
delay_PM,7650194,Encoding task,23,sleep,snooze
delay_PM,7650194,Encoding task,24,sleep,blanket
delay_PM,7650194,Encoding task,25,window,door
delay_PM,7650194,Encoding task,26,window,glass
delay_PM,7650194,Encoding task,27,window,pane
delay_PM,7650194,Encoding task,28,window,shade
delay_PM,7650194,Encoding task,29,window,ledge
delay_PM,7650194,Encoding task,30,window,sill
delay_PM,7650194,Encoding task,31,window,house
delay_PM,7650194,Encoding task,32,window,open
delay_PM,7650194,Encoding task,33,needle,thread
delay_PM,7650194,Encoding task,34,needle,pin
delay_PM,7650194,Encoding task,35,needle,eye
delay_PM,7650194,Encoding task,36,needle,sewing
delay_PM,7650194,Encoding task,37,needle,sharp
delay_PM,7650194,Encoding task,38,needle,point
delay_PM,7650194,Encoding task,39,needle,prick
delay_PM,7650194,Encoding task,40,needle,thimble
delay_PM,7650194,Encoding task,41,chair,table
delay_PM,7650194,Encoding task,42,chair,sit
delay_PM,7650194,Encoding task,43,chair,legs
delay_PM,7650194,Encoding task,44,chair,seat
delay_PM,7650194,Encoding task,45,chair,couch
delay_PM,7650194,Encoding task,46,chair,desk
delay_PM,7650194,Encoding task,47,chair,recliner
delay_PM,7650194,Encoding task,48,chair,sofa
delay_PM,7650194,Encoding task,49,sweet,sour
delay_PM,7650194,Encoding task,50,sweet,candy
delay_PM,7650194,Encoding task,51,sweet,sugar
delay_PM,7650194,Encoding task,52,sweet,bitter
delay_PM,7650194,Encoding task,53,sweet,good
delay_PM,7650194,Encoding task,54,sweet,taste
delay_PM,7650194,Encoding task,55,sweet,tooth
delay_PM,7650194,Encoding task,56,sweet,nice
delay_PM,7650194,Encoding task,57,angry,mad
delay_PM,7650194,Encoding task,58,angry,fear
delay_PM,7650194,Encoding task,59,angry,hate
delay_PM,7650194,Encoding task,60,angry,rage
delay_PM,7650194,Encoding task,61,angry,temper
delay_PM,7650194,Encoding task,62,angry,fury
delay_PM,7650194,Encoding task,63,angry,ire
delay_PM,7650194,Encoding task,64,angry,wrath
delay_PM,7650194,Encoding task,65,rough,smooth
delay_PM,7650194,Encoding task,66,rough,bumpy
delay_PM,7650194,Encoding task,67,rough,road
delay_PM,7650194,Encoding task,68,rough,tough
delay_PM,7650194,Encoding task,69,rough,sandpaper
delay_PM,7650194,Encoding task,70,rough,jagged
delay_PM,7650194,Encoding task,71,rough,ready
delay_PM,7650194,Encoding task,72,rough,coarse
delay_PM,7650194,Encoding task,73,spider,web
delay_PM,7650194,Encoding task,74,spider,insect
delay_PM,7650194,Encoding task,75,spider,bug
delay_PM,7650194,Encoding task,76,spider,fright
delay_PM,7650194,Encoding task,77,spider,fly
delay_PM,7650194,Encoding task,78,spider,arachnid
delay_PM,7650194,Encoding task,79,spider,crawl
delay_PM,7650194,Encoding task,80,spider,tarantula
delay_PM,7650194,Encoding task,81,doctor,nurse
delay_PM,7650194,Encoding task,82,doctor,sick
delay_PM,7650194,Encoding task,83,doctor,lawyer
delay_PM,7650194,Encoding task,84,doctor,medicine
delay_PM,7650194,Encoding task,85,doctor,health
delay_PM,7650194,Encoding task,86,doctor,hospital
delay_PM,7650194,Encoding task,87,doctor,dentist
delay_PM,7650194,Encoding task,88,doctor,physician
delay_PM,7650194,Encoding task,89,river,water
delay_PM,7650194,Encoding task,90,river,stream
delay_PM,7650194,Encoding task,91,river,lake
delay_PM,7650194,Encoding task,92,river,Thames
delay_PM,7650194,Encoding task,93,river,boat
delay_PM,7650194,Encoding task,94,river,tide
delay_PM,7650194,Encoding task,95,river,swim
delay_PM,7650194,Encoding task,96,river,flow
delay_PM,7650194,Encoding task,97,smoke,cigarette
delay_PM,7650194,Encoding task,98,smoke,puff
delay_PM,7650194,Encoding task,99,smoke,blaze
delay_PM,7650194,Encoding task,100,smoke,billows
delay_PM,7650194,Encoding task,101,smoke,pollution
delay_PM,7650194,Encoding task,102,smoke,ashes
delay_PM,7650194,Encoding task,103,smoke,cigar
delay_PM,7650194,Encoding task,104,smoke,chimney
delay_PM,7650194,Encoding task,105,soft,hard
delay_PM,7650194,Encoding task,106,soft,light
delay_PM,7650194,Encoding task,107,soft,pillow
delay_PM,7650194,Encoding task,108,soft,plush
delay_PM,7650194,Encoding task,109,soft,loud
delay_PM,7650194,Encoding task,110,soft,cotton
delay_PM,7650194,Encoding task,111,soft,fur
delay_PM,7650194,Encoding task,112,soft,touch
delay_PM,7650194,Encoding task,113,slow,fast
delay_PM,7650194,Encoding task,114,slow,lethargic
delay_PM,7650194,Encoding task,115,slow,stop
delay_PM,7650194,Encoding task,116,slow,listless
delay_PM,7650194,Encoding task,117,slow,snail
delay_PM,7650194,Encoding task,118,slow,cautious
delay_PM,7650194,Encoding task,119,slow,delay
delay_PM,7650194,Encoding task,120,slow,traffic
delay_PM,7650194,Encoding task,121,foot,shoe
delay_PM,7650194,Encoding task,122,foot,hand
delay_PM,7650194,Encoding task,123,foot,toe
delay_PM,7650194,Encoding task,124,foot,kick
delay_PM,7650194,Encoding task,125,foot,sandals
delay_PM,7650194,Encoding task,126,foot,soccer
delay_PM,7650194,Encoding task,127,foot,yard
delay_PM,7650194,Encoding task,128,foot,walk
delay_PM,7650194,Encoding task,129,cold,hot
delay_PM,7650194,Encoding task,130,cold,snow
delay_PM,7650194,Encoding task,131,cold,warm
delay_PM,7650194,Encoding task,132,cold,winter
delay_PM,7650194,Encoding task,133,cold,ice
delay_PM,7650194,Encoding task,134,cold,wet
delay_PM,7650194,Encoding task,135,cold,frigid
delay_PM,7650194,Encoding task,136,cold,chilly
delay_PM,7650194,Encoding task,137,mug,mug
delay_PM,7650194,Encoding task,138,mug,saucer
delay_PM,7650194,Encoding task,139,mug,tea
delay_PM,7650194,Encoding task,140,mug,measuring
delay_PM,7650194,Encoding task,141,mug,coaster
delay_PM,7650194,Encoding task,142,mug,lid
delay_PM,7650194,Encoding task,143,mug,handle
delay_PM,7650194,Encoding task,144,mug,coffee
delay_PM,7650194,Encoding task,145,mountain,hill
delay_PM,7650194,Encoding task,146,mountain,valley
delay_PM,7650194,Encoding task,147,mountain,climb
delay_PM,7650194,Encoding task,148,mountain,summit
delay_PM,7650194,Encoding task,149,mountain,top
delay_PM,7650194,Encoding task,150,mountain,molehill
delay_PM,7650194,Encoding task,151,mountain,peak
delay_PM,7650194,Encoding task,152,mountain,plain
delay_PM,7650194,Encoding task,153,rubbish,garbage
delay_PM,7650194,Encoding task,154,rubbish,waste
delay_PM,7650194,Encoding task,155,rubbish,can
delay_PM,7650194,Encoding task,156,rubbish,refuse
delay_PM,7650194,Encoding task,157,rubbish,sewage
delay_PM,7650194,Encoding task,158,rubbish,bag
delay_PM,7650194,Encoding task,159,rubbish,junk
delay_PM,7650194,Encoding task,160,rubbish,trash
delay_PM,7650280,Encoding task,1,slow,fast
delay_PM,7650280,Encoding task,2,slow,lethargic
delay_PM,7650280,Encoding task,3,slow,stop
delay_PM,7650280,Encoding task,4,slow,listless
delay_PM,7650280,Encoding task,5,slow,snail
delay_PM,7650280,Encoding task,6,slow,cautious
delay_PM,7650280,Encoding task,7,slow,delay
delay_PM,7650280,Encoding task,8,slow,traffic
delay_PM,7650280,Encoding task,9,spider,web
delay_PM,7650280,Encoding task,10,spider,insect
delay_PM,7650280,Encoding task,11,spider,bug
delay_PM,7650280,Encoding task,12,spider,fright
delay_PM,7650280,Encoding task,13,spider,fly
delay_PM,7650280,Encoding task,14,spider,arachnid
delay_PM,7650280,Encoding task,15,spider,crawl
delay_PM,7650280,Encoding task,16,spider,tarantula
delay_PM,7650280,Encoding task,17,rubbish,garbage
delay_PM,7650280,Encoding task,18,rubbish,waste
delay_PM,7650280,Encoding task,19,rubbish,can
delay_PM,7650280,Encoding task,20,rubbish,refuse
delay_PM,7650280,Encoding task,21,rubbish,sewage
delay_PM,7650280,Encoding task,22,rubbish,bag
delay_PM,7650280,Encoding task,23,rubbish,junk
delay_PM,7650280,Encoding task,24,rubbish,trash
delay_PM,7650280,Encoding task,25,angry,mad
delay_PM,7650280,Encoding task,26,angry,fear
delay_PM,7650280,Encoding task,27,angry,hate
delay_PM,7650280,Encoding task,28,angry,rage
delay_PM,7650280,Encoding task,29,angry,temper
delay_PM,7650280,Encoding task,30,angry,fury
delay_PM,7650280,Encoding task,31,angry,ire
delay_PM,7650280,Encoding task,32,angry,wrath
delay_PM,7650280,Encoding task,33,mountain,hill
delay_PM,7650280,Encoding task,34,mountain,valley
delay_PM,7650280,Encoding task,35,mountain,climb
delay_PM,7650280,Encoding task,36,mountain,summit
delay_PM,7650280,Encoding task,37,mountain,top
delay_PM,7650280,Encoding task,38,mountain,molehill
delay_PM,7650280,Encoding task,39,mountain,peak
delay_PM,7650280,Encoding task,40,mountain,plain
delay_PM,7650280,Encoding task,41,sweet,sour
delay_PM,7650280,Encoding task,42,sweet,candy
delay_PM,7650280,Encoding task,43,sweet,sugar
delay_PM,7650280,Encoding task,44,sweet,bitter
delay_PM,7650280,Encoding task,45,sweet,good
delay_PM,7650280,Encoding task,46,sweet,taste
delay_PM,7650280,Encoding task,47,sweet,tooth
delay_PM,7650280,Encoding task,48,sweet,nice
delay_PM,7650280,Encoding task,49,river,water
delay_PM,7650280,Encoding task,50,river,stream
delay_PM,7650280,Encoding task,51,river,lake
delay_PM,7650280,Encoding task,52,river,Thames
delay_PM,7650280,Encoding task,53,river,boat
delay_PM,7650280,Encoding task,54,river,tide
delay_PM,7650280,Encoding task,55,river,swim
delay_PM,7650280,Encoding task,56,river,flow
delay_PM,7650280,Encoding task,57,chair,table
delay_PM,7650280,Encoding task,58,chair,sit
delay_PM,7650280,Encoding task,59,chair,legs
delay_PM,7650280,Encoding task,60,chair,seat
delay_PM,7650280,Encoding task,61,chair,couch
delay_PM,7650280,Encoding task,62,chair,desk
delay_PM,7650280,Encoding task,63,chair,recliner
delay_PM,7650280,Encoding task,64,chair,sofa
delay_PM,7650280,Encoding task,65,needle,thread
delay_PM,7650280,Encoding task,66,needle,pin
delay_PM,7650280,Encoding task,67,needle,eye
delay_PM,7650280,Encoding task,68,needle,sewing
delay_PM,7650280,Encoding task,69,needle,sharp
delay_PM,7650280,Encoding task,70,needle,point
delay_PM,7650280,Encoding task,71,needle,prick
delay_PM,7650280,Encoding task,72,needle,thimble
delay_PM,7650280,Encoding task,73,smell,nose
delay_PM,7650280,Encoding task,74,smell,breathe
delay_PM,7650280,Encoding task,75,smell,sniff
delay_PM,7650280,Encoding task,76,smell,aroma
delay_PM,7650280,Encoding task,77,smell,hear
delay_PM,7650280,Encoding task,78,smell,see
delay_PM,7650280,Encoding task,79,smell,nostril
delay_PM,7650280,Encoding task,80,smell,whiff
delay_PM,7650280,Encoding task,81,smoke,cigarette
delay_PM,7650280,Encoding task,82,smoke,puff
delay_PM,7650280,Encoding task,83,smoke,blaze
delay_PM,7650280,Encoding task,84,smoke,billows
delay_PM,7650280,Encoding task,85,smoke,pollution
delay_PM,7650280,Encoding task,86,smoke,ashes
delay_PM,7650280,Encoding task,87,smoke,cigar
delay_PM,7650280,Encoding task,88,smoke,chimney
delay_PM,7650280,Encoding task,89,foot,shoe
